run,ok,x0,y0,z0,vx0,vy0,vz0,xf,yf,zf,vxf,vyf,vzf,phi_f_deg,theta_f_deg,psi_f_deg,dist_xy,succ_pos,succ_vel,succ_eul,success,prop_main,prop_rcs
16,1,267426.638564278,0,15812.9015398637,-1672.6515081728,0,0,0.0108281264293133,1.43946823847716,0.499769025400429,0.0153122975520601,0.0111428993747445,-0.100068990915219,0.0731179944947359,0.0495552704314501,0.0419860949724528,1.43950896416331,1,1,1,1,6526.80589808407,12.0167993832052
17,1,290764.185220177,0,13594.2875570602,-1672.6515081728,0,0,0.198177259418129,1.09885941509168,0.49953862600256,-0.0158692984973706,0.0094742809442249,-0.100072858953675,-0.0766521486595841,-0.00545608226734402,0.0170981754195633,1.11658687090889,1,1,1,1,6471.67974292351,14.8794131180219
18,1,278701.324905984,0,14731.1487691069,-1672.6515081728,0,0,0.497172321065342,0.537915012195599,0.499657367012987,0.00274694991409148,0.0195535474767399,-0.100067851309185,0.0147196429278789,-0.0490854746599082,0.0487574229533658,0.732484045682151,1,1,1,1,6494.40197722115,10.9108831417688
19,1,273748.413934455,0,16289.0929570277,-1672.6515081728,0,0,0.723508136400297,1.55795076651131,0.499594304788956,0.0070869992542623,0.0193377629843192,-0.100065184331054,-0.0113603417274602,0.0129555705393534,0.024914748868023,1.71775278032394,1,1,1,1,6530.07166068585,13.6355147756987
20,1,297170.885127809,0,16177.6769954699,-1672.6515081728,0,0,-0.626238310684128,-0.0105040193894731,0.499366483908186,0.0132768534773602,0.00782606055076837,-0.100068693258361,0.00271144688310742,-0.0177730347840711,0.0471754046538794,0.626326397489237,1,1,1,1,6522.00863134389,13.023862776245
21,1,307245.789243186,0,14183.8054876258,-1672.6515081728,0,0,-0.378835335910372,0.57462405940603,0.499915009284573,-0.0119848362954631,0.00703343948510974,-0.100058026251308,0.0728803951148182,0.0911520866259665,0.0414065828929106,0.688265226044865,1,1,1,1,6436.71029395734,14.284236593301
22,1,307857.949631891,0,14752.2330094463,-1672.6515081728,0,0,0.334734417143298,0.582570178740686,0.499012522187672,-0.0195632234436167,-0.00247231075531034,-0.100072267839213,-0.0834399736451896,-0.00798310042222976,0.0322325473806965,0.671889234307426,1,1,1,1,6456.01564181422,16.0800633391716
23,1,267442.333683708,0,15056.3718652301,-1672.6515081728,0,0,-0.0681390504961752,-0.914222091082014,0.499001757623104,0.0194497855239778,-0.00615385539951518,-0.100070499867524,-0.0618172812445536,0.0199221753196144,0.065794142728769,0.916757853538704,1,1,1,1,6508.53802324875,13.3018864123603
24,1,281553.757005736,0,14991.7455176772,-1672.6515081728,0,0,-0.223796262510132,0.0246740675398457,0.499369540325273,0.00737997953997002,0.0142173824530376,-0.100070264627007,0.0563943234054559,0.0559353369805935,0.0450847650492955,0.225152341143646,1,1,1,1,6498.49858573168,12.9909118267795
25,1,276992.684065849,0,13654.43625375,-1672.6515081728,0,0,0.19311100879884,-0.02134404425581,0.499911024965864,0.00245304320803611,0.020633037745007,-0.100072091114181,0.017171630997183,-0.0920477648530049,0.0373951570378975,0.194286978319443,1,1,1,1,6475.09864043846,13.5284241899357
26,1,313082.554299561,0,16456.9513623318,-1672.6515081728,0,0,0.935899483150533,0.453777821127905,0.499491422527112,0.0103476504240617,0.0217108026922875,-0.100075546634453,0.0357546929758047,0.0509805913564056,0.032309166802452,1.04010679908797,1,1,1,1,6534.60700516515,15.3839745317126
27,1,299413.054481503,0,14603.3493981578,-1672.6515081728,0,0,-0.317754782342429,0.180026537746497,0.499125291664985,-0.0198572623582402,0.0104895125075474,-0.100075847224109,0.0793178409263105,0.00595792062144706,0.0361735647649598,0.365209057930489,1,1,1,1,6492.40513424223,15.0915348552061
28,1,297178.176573772,0,14462.3401949152,-1672.6515081728,0,0,0.885886808115824,1.19477381825814,0.499478640332557,0.00186912523299881,0.0138918866762529,-0.100077257192103,-0.0882266693503936,-0.0743578737381062,0.0496174485356269,1.48737349498664,1,1,1,1,6502.96974744335,14.1689082701717
29,1,262863.829144712,0,15036.2791748978,-1672.6515081728,0,0,0.513242832630552,0.839168256756996,0.499960668547866,0.0187113478303017,0.00246405188258568,-0.100072197532045,0.0426012789353193,0.00892210624499988,0.0350909179912232,0.983677573392424,1,1,1,1,6513.43702389504,12.0394531609628
30,1,297852.190239731,0,16310.1899662102,-1672.6515081728,0,0,-0.414880954432314,1.35526669888641,0.499374061504479,0.0100279507805714,-0.00796256563352617,-0.100068676270862,-0.000115713164920554,0.0638551148936547,0.0326297279142165,1.41734753376197,1,1,1,1,6523.9940020842,12.414270211133
31,1,280247.57855439,0,14273.8248831455,-1672.6515081728,0,0,0.381388422611619,1.17879872392812,0.499195450522847,-0.0182060639115405,0.0140729565238407,-0.10006090262615,-0.0689218056471375,0.00354243977212537,0.049946406907221,1.23896067751836,1,1,1,1,6485.85584102137,12.1032956255522
32,1,307812.068289202,0,13779.3083034177,-1672.6515081728,0,0,0.393697603081032,0.566447927035453,0.499521140495784,0.0191461530419738,-0.00358019466244629,-0.100054817541133,-0.0393218443735596,0.00114771333877305,0.0396861459901703,0.689826830961591,1,1,1,1,6439.45453158687,14.9308989765617
33,1,312628.246331118,0,15677.8670366107,-1672.6515081728,0,0,0.113855242280553,0.674248656668707,0.499081651889847,-0.0189395642286419,0.00783531283865709,-0.100071177367115,-0.082716108112526,-0.00814979221373177,0.0621756594220486,0.683794023967978,1,1,1,1,6498.67200709142,15.4231037842029
34,1,311856.482928807,0,13984.8861422838,-1672.6515081728,0,0,-1.7733006852523,0.361362177064695,0.499011059005272,0.0186560819973626,0.00267581870158771,-0.100061677061524,0.00431635684275174,0.0116993380795899,0.045009157483323,1.80974527028785,1,1,1,1,6468.36404915678,16.0821227735132
35,1,295609.329692188,0,13515.1847515387,-1672.6515081728,0,0,0.770250034653178,0.848709684559932,0.499640529159161,0.00541384179205188,0.0116022607836807,-0.100077097515834,-0.0608094926375333,0.0775796086175404,0.0497437877937364,1.14612095546196,1,1,1,1,6438.76010281886,15.9956265311662
36,1,292269.371381113,0,15636.5376640426,-1672.6515081728,0,0,-0.305633859666516,-0.13733862449521,0.499499875386884,0.0186876653515028,0.001237470992551,-0.100067924896502,0.054194963104142,0.00726540868305894,0.0410612077867503,0.33507305763503,1,1,1,1,6511.38168938554,11.9282437065166
37,1,279340.641689995,0,15472.838676901,-1672.6515081728,0,0,-0.216918146703794,0.19065398205624,0.499905094665812,0.0191964903117543,0.00223486554407541,-0.100065703048921,0.084071407822586,0.0086900478776389,0.0352937927200712,0.288794777036064,1,1,1,1,6507.69604691362,11.7490729187979
38,1,265926.169359553,0,16419.0316642573,-1672.6515081728,0,0,0.141387051037774,1.39522960682533,0.499067826159959,0.019321139791698,0.0173637888380164,-0.100065301431313,-0.00812432754823733,-0.023226733151802,0.0342963139393615,1.40237511171695,1,1,1,1,6544.27157380768,11.6646361107925
39,1,312143.623111692,0,15230.7116538791,-1672.6515081728,0,0,0.721047967336655,1.04742755130253,0.499547149088697,0.0153829414613941,-0.006161490219467,-0.100069773050211,-0.0339399050018512,-0.0459554606183405,0.0355807245746059,1.27161890770306,1,1,1,1,6467.87957769841,15.2521707338505
