run,ok,x0,y0,z0,vx0,vy0,vz0,xf,yf,zf,vxf,vyf,vzf,phi_f_deg,theta_f_deg,psi_f_deg,dist_xy,succ_pos,succ_vel,succ_eul,success,prop_main,prop_rcs
121,1,314823.560319066,0,15223.4193395397,-1672.6515081728,0,0,-0.642678746373077,-3.9288018517125,0.499265393379705,-0.0677714417102504,-0.0378164408520431,-0.100050824566833,-0.000989647502377123,-0.276470129652868,-0.0356429556439166,3.98101996491594,1,1,1,1,6521.97193902122,49.8369011213084
122,1,268594.743245147,0,13992.797393793,-1672.6515081728,0,0,-5.10969143348343,-2.83972288036581,0.499514552452236,-0.0442224815578337,-0.0385977508201167,-0.10013587637036,-0.00130621329240472,-0.304004170011585,0.0704767671402859,5.84576535474073,1,1,1,1,6532.52979477037,48.3908548128766
124,1,285924.731847554,0,15742.8281405288,-1672.6515081728,0,0,-5.79802808291103,-2.84711540972923,0.499141315338152,-0.041325272441627,-0.0377455111474926,-0.100077449975182,0.0015260035448772,-0.289154693498561,-0.0465835779171542,6.45934948787744,1,1,1,1,6514.4398200468,46.3754186690001
125,1,273946.079820105,0,16219.4163328936,-1672.6515081728,0,0,-6.09789650305773,-2.83608110217215,0.499223902423104,-0.0658801577782804,-0.0378305044533134,-0.100074168552382,-0.000555290246770334,-0.326974162879003,-0.0538437056878749,6.72515410827899,1,1,1,1,6531.25074640056,46.0681520314582
126,1,267270.556219566,0,13917.8162179902,-1672.6515081728,0,0,-5.37241728783833,-2.8504036320118,0.49942470718502,-0.0591719441601141,-0.0392338315229579,-0.100193101943765,-0.0025855609842047,-0.306712350533464,0.0571041669256414,6.08174879290901,1,1,1,1,6570.95538760845,48.9981068880187
127,1,296399.15833006,0,13955.0246391983,-1672.6515081728,0,0,-5.59978625050202,-2.83813307930054,0.499916476572426,-0.0496938879908073,-0.0379606652880852,-0.10007009979379,-4.11300968701413e-05,-0.230278536546284,0.06875908926047,6.27794595605373,1,1,1,1,6513.76262546539,48.4927916120612
128,1,274888.317309702,0,15787.3760572221,-1672.6515081728,0,0,-5.60606572332378,-2.81421979452973,0.499109901831306,-0.0514497357699041,-0.0377424026817639,-0.100070175925422,-0.00237379898927075,-0.218093967416342,0.0538074227854992,6.27278295066462,1,1,1,1,6520.94010359586,46.2225134702233
129,1,280306.359557672,0,13882.4659869959,-1672.6515081728,0,0,-6.09904121460247,-2.82670203950549,0.499180633920886,-0.0684304796636076,-0.0379286384247157,-0.100064220467765,-0.000916666858931553,-0.315496037003521,0.0542998077906906,6.72224279222076,1,1,1,1,6483.51164612182,47.1006261831984
131,1,300675.79519592,0,14044.7931504043,-1672.6515081728,0,0,-5.02897305864505,-2.93265557774249,0.499097888960866,-0.0403172912559175,-0.0375614100064587,-0.100071768892435,-0.000784353554465105,-0.285340113385277,-0.00182624505035969,5.82160104801436,1,1,1,1,6483.38768290439,49.8631134410987
132,1,294275.710767194,0,13960.0542093482,-1672.6515081728,0,0,-5.3063146059221,-2.98150103829089,0.499352808045901,-0.0438361883385124,-0.0379887516266883,-0.100081010415102,-0.00157864785191682,-0.299153981981962,0.0650897696916927,6.08656907776063,1,1,1,1,6527.3557380141,48.2554244939601
133,1,289789.083445604,0,16296.3548474508,-1672.6515081728,0,0,-5.09364246280992,-2.82392718223811,0.499751676086488,-0.0454828015992934,-0.0377719130122769,-0.100100551820564,-0.000948976716583665,-0.324340118970296,-0.0570806709635516,5.82406715874084,1,1,1,1,6522.83558127126,46.5472549876254
134,1,300832.234961668,0,15228.8650805004,-1672.6515081728,0,0,-5.11887517616009,-2.82079411506455,0.499650558027114,-0.0592081583876819,-0.0379002412578821,-0.100061524314551,0.000131844228144724,-0.236435281978498,0.0678773480445181,5.84463536148243,1,1,1,1,6519.67427669866,48.5248288918049
135,1,285056.141983783,0,14852.5181142124,-1672.6515081728,0,0,-5.66226298224782,-2.81531486964754,0.499088319899443,-0.0691347873202942,-0.0379315090910888,-0.100073466660255,0.000138007118667766,-0.293464136678638,-0.0593631665529357,6.32354488363865,1,1,1,1,6499.77312428794,46.3768749089884
136,1,317515.471447955,0,16109.6890861864,-1672.6515081728,0,0,-4.54432660251413,-3.09763187786137,0.499111240221698,-0.0543971954887457,-0.0379371166315043,-0.100060721664845,0.000520234489737328,-0.227703058137855,0.0402882848038663,5.49965703667607,1,1,1,1,6541.7136316568,49.718945682252
137,1,294732.091889511,0,15908.560345794,-1672.6515081728,0,0,-6.17378710559204,-2.83168305891912,0.499921246149625,-0.0671112643668384,-0.0377265419681263,-0.100076323656232,0.000611145243737841,-0.299348949270472,-0.0600863870987147,6.79220701770375,1,1,1,1,6519.8734298142,47.1515945827907
138,1,279809.517280676,0,14539.0379830979,-1672.6515081728,0,0,-4.7324527254529,-2.81990800077053,0.499855331851076,-0.0421085466386331,-0.0379317713510582,-0.100071008231873,-0.000418254858484762,-0.311612778330887,-0.0386958837186344,5.50890097310309,1,1,1,1,6494.06806561774,46.2865880297107
139,1,303197.051232301,0,13922.5710611394,-1672.6515081728,0,0,-5.22077447614003,-2.71618601128814,0.499388362410893,-0.0687135614627858,-0.0381253135564551,-0.100128154423845,-0.00167655201160311,-0.288457754152431,0.0469215881878492,5.88507880819217,1,1,1,1,6547.54043600102,50.5388087956932
140,1,289353.700911503,0,15241.7650508341,-1672.6515081728,0,0,-5.63657532676346,-2.82100540486272,0.499253444281622,-0.0654056055915674,-0.037849555340336,-0.100046977445192,0.00107784230938666,-0.280353820115967,-0.0565208993839535,6.30309867513934,1,1,1,1,6507.09017434958,46.7962720256333
142,1,265444.232348815,0,13701.2294321653,-1672.6515081728,0,0,-5.01128854233885,-3.56586786216392,0.499887832124491,-0.0704487306877446,-0.0402985766319331,-0.100221789976999,-0.000526159363421852,-0.282440676857597,0.0548838124979238,6.15048180754891,1,1,1,1,6629.33162211025,50.8679190330603
143,1,272654.729757724,0,13609.6490035443,-1672.6515081728,0,0,-5.00670639317686,-2.79883059844886,0.499730875783469,-0.0646810148644516,-0.0378348628639863,-0.100077301506846,-0.00269309693641686,-0.306316749039979,0.0319837947511503,5.7359011171996,1,1,1,1,6480.21881559075,46.3972622688253
144,1,293201.819688256,0,15073.1708079827,-1672.6515081728,0,0,-5.60523217659901,-2.87840306556722,0.49969124038177,-0.0688286821504606,-0.0378943925171693,-0.100072799924725,-0.00103790047694799,-0.301703112613251,0.0430186864699282,6.30109767909113,1,1,1,1,6508.11017437329,47.5141983398899
